id,pubdate,byline,gender_by_pronoun,gender_by_byline,wc,pc
56607,Tue, 10 Feb 2009 14:09:38 +0000,Jose Murilo,Neutral,Male,2886,71
56609,Tue, 10 Feb 2009 13:53:53 +0000,Eduardo Avila,Unknown,Male,44,1
56610,Tue, 10 Feb 2009 13:55:56 +0000,Eduardo Avila,Unknown,Male,28,1
56617,Tue, 10 Feb 2009 15:59:42 +0000,Janine Mendes-Franco,Unknown,Female,44,1
56640,Wed, 11 Feb 2009 01:18:55 +0000,Eduardo Avila,Unknown,Male,27,1
56642,Wed, 11 Feb 2009 02:27:52 +0000,Eduardo Avila,Unknown,Male,25,1
56653,Wed, 11 Feb 2009 14:39:20 +0000,Janine Mendes-Franco,Unknown,Female,34,1
56656,Wed, 11 Feb 2009 15:02:37 +0000,Janine Mendes-Franco,Unknown,Female,29,1
56669,Sat, 14 Feb 2009 15:13:49 +0000,Thiana Biondo,Neutral,Female,2730,58
56684,Wed, 11 Feb 2009 21:19:07 +0000,Eduardo Avila,Unknown,Male,61,1
56685,Wed, 11 Feb 2009 21:25:37 +0000,Eduardo Avila,Male,Male,42,1
56686,Wed, 11 Feb 2009 21:32:36 +0000,Eduardo Avila,Unknown,Male,26,1
56757,Fri, 13 Feb 2009 12:45:42 +0000,Eduardo Avila,Female,Male,35,1
56770,Fri, 13 Feb 2009 18:37:52 +0000,Eduardo Avila,Unknown,Male,28,1
56772,Fri, 13 Feb 2009 20:28:44 +0000,Eduardo Avila,Unknown,Male,41,1
56773,Fri, 13 Feb 2009 20:39:54 +0000,Eduardo Avila,Unknown,Male,24,1
56776,Sat, 14 Feb 2009 01:07:32 +0000,Eduardo Avila,Unknown,Male,566,25
5681,Thu, 19 Jan 2006 01:35:16 +0000,David Sasaki,Unknown,Male,75,1
5682,Thu, 19 Jan 2006 01:45:14 +0000,David Sasaki,Unknown,Male,53,1
56828,Sun, 15 Feb 2009 01:47:03 +0000,Eduardo Avila,Unknown,Male,51,1
5683,Thu, 19 Jan 2006 01:50:38 +0000,David Sasaki,Unknown,Male,28,1
56838,Sun, 15 Feb 2009 15:46:46 +0000,Eduardo Avila,Unknown,Male,19,1
5684,Thu, 19 Jan 2006 02:02:46 +0000,David Sasaki,Male,Male,43,1
56852,Mon, 16 Feb 2009 16:12:32 +0000,Claudia Cadelo,Neutral,Female,692,20
5686,Thu, 19 Jan 2006 03:40:21 +0000,Eduardo Avila,Neutral,Male,592,17
56883,Mon, 16 Feb 2009 14:33:35 +0000,Janine Mendes-Franco,Unknown,Female,67,1
56885,Mon, 16 Feb 2009 15:20:52 +0000,Eduardo Avila,Unknown,Male,26,1
56886,Mon, 16 Feb 2009 15:21:06 +0000,Eduardo Avila,Unknown,Male,39,1
56887,Mon, 16 Feb 2009 15:21:28 +0000,Eduardo Avila,Female,Male,43,1
56888,Mon, 16 Feb 2009 15:21:42 +0000,Eduardo Avila,Male,Male,72,1
56889,Mon, 16 Feb 2009 15:22:14 +0000,Eduardo Avila,Neutral,Male,61,1
56918,Wed, 30 Nov -0001 00:00:00 +0000,Renata Avila,Neutral,Female,887,39
56928,Tue, 17 Feb 2009 18:53:30 +0000,Julián Ortega Martínez,Neutral,Unknown,1336,48
56952,Tue, 17 Feb 2009 16:50:52 +0000,Eduardo Avila,Unknown,Male,21,1
56953,Tue, 17 Feb 2009 16:51:37 +0000,Eduardo Avila,Unknown,Male,19,1
56955,Tue, 17 Feb 2009 16:52:31 +0000,Eduardo Avila,Unknown,Male,27,1
56956,Tue, 17 Feb 2009 16:53:16 +0000,Eduardo Avila,Unknown,Male,22,1
56958,Tue, 17 Feb 2009 16:53:57 +0000,Eduardo Avila,Unknown,Male,43,1
56959,Tue, 17 Feb 2009 16:54:40 +0000,Eduardo Avila,Unknown,Male,34,1
56971,Thu, 19 Feb 2009 16:57:23 +0000,Deborah Goldemberg,Unknown,Female,1303,36
5699,Thu, 19 Jan 2006 18:44:55 +0000,David Sasaki,Unknown,Male,38,1
5700,Thu, 19 Jan 2006 18:52:57 +0000,David Sasaki,Unknown,Male,37,1
5701,Thu, 19 Jan 2006 19:01:08 +0000,David Sasaki,Unknown,Male,26,1
57010,Wed, 18 Feb 2009 01:01:14 +0000,Eduardo Avila,Unknown,Male,24,1
57021,Wed, 18 Feb 2009 04:40:01 +0000,Juliana Rincón Parra,Neutral,Female,822,30
57024,Wed, 18 Feb 2009 04:19:21 +0000,Eduardo Avila,Male,Male,26,1
57025,Wed, 18 Feb 2009 04:20:30 +0000,Eduardo Avila,Male,Male,59,1
57026,Wed, 18 Feb 2009 04:21:32 +0000,Eduardo Avila,Female,Male,43,1
57048,Wed, 18 Feb 2009 15:42:51 +0000,Janine Mendes-Franco,Unknown,Female,13,1
57050,Wed, 18 Feb 2009 15:57:41 +0000,Janine Mendes-Franco,Unknown,Female,32,1
57056,Wed, 18 Feb 2009 18:31:00 +0000,Ayesha Saldanha,Unknown,Female,53,1
57075,Thu, 19 Feb 2009 06:51:44 +0000,Eduardo Avila,Unknown,Male,31,1
57078,Thu, 19 Feb 2009 08:39:33 +0000,Renata Avila,Neutral,Female,807,29
57129,Fri, 20 Feb 2009 15:06:09 +0000,Eduardo Avila,Unknown,Male,28,1
57130,Fri, 20 Feb 2009 15:12:18 +0000,Eduardo Avila,Female,Male,32,1
57133,Fri, 20 Feb 2009 15:37:26 +0000,Janine Mendes-Franco,Unknown,Female,11,1
57205,Mon, 23 Feb 2009 18:26:07 +0000,Jenny Cascante Gonzalez,Unknown,Female,775,63
57211,Sat, 21 Feb 2009 00:42:22 +0000,Eduardo Avila,Unknown,Male,45,1
57224,Sun, 22 Feb 2009 02:55:27 +0000,Juan Arellano,Neutral,Male,1920,67
5726,Fri, 20 Jan 2006 14:00:08 +0000,Georgia Popplewell,Unknown,Female,13,1
57267,Sun, 22 Feb 2009 02:44:31 +0000,Juliana Rincón Parra,Neutral,Female,356,17
5727,Fri, 20 Jan 2006 01:39:51 +0000,David Sasaki,Unknown,Male,714,41
5730,Fri, 20 Jan 2006 14:00:35 +0000,Georgia Popplewell,Female,Female,28,1
57521,Mon, 23 Feb 2009 06:21:53 +0000,Juhie Bhatia,Neutral,Female,839,48
57534,Mon, 23 Feb 2009 03:07:42 +0000,Eduardo Avila,Unknown,Male,41,1
5758,Fri, 20 Jan 2006 23:09:36 +0000,David Sasaki,Male,Male,63,1
5759,Sat, 21 Jan 2006 01:14:36 +0000,David Sasaki,Unknown,Male,61,1
5764,Sat, 21 Jan 2006 02:20:18 +0000,David Sasaki,Unknown,Male,23,1
5767,Sat, 21 Jan 2006 02:56:54 +0000,David Sasaki,Unknown,Male,30,1
5768,Sat, 21 Jan 2006 04:04:49 +0000,David Sasaki,Unknown,Male,43,1
5770,Sat, 21 Jan 2006 22:12:11 +0000,Melissa De León,Neutral,Female,910,51
5774,Sun, 22 Jan 2006 03:36:07 +0000,David Sasaki,Unknown,Male,44,1
57761,Tue, 24 Feb 2009 16:32:15 +0000,Issa Villarreal,Neutral,Female,1019,30
5783,Mon, 23 Jan 2006 14:25:07 +0000,Georgia Popplewell,Unknown,Female,77,1
57985,Tue, 24 Feb 2009 19:26:47 +0000,Janine Mendes-Franco,Unknown,Female,37,1
58009,Tue, 24 Feb 2009 22:17:38 +0000,Eduardo Avila,Male,Male,43,1
58011,Tue, 24 Feb 2009 22:17:56 +0000,Eduardo Avila,Unknown,Male,16,1
58013,Tue, 24 Feb 2009 22:18:23 +0000,Eduardo Avila,Female,Male,30,1
58015,Tue, 24 Feb 2009 22:18:44 +0000,Eduardo Avila,Unknown,Male,25,1
58017,Tue, 24 Feb 2009 22:19:17 +0000,Eduardo Avila,Male,Male,44,1
58069,Wed, 25 Feb 2009 15:47:06 +0000,Julián Ortega Martínez,Neutral,Unknown,2039,70
58189,Wed, 25 Feb 2009 16:32:11 +0000,Janine Mendes-Franco,Unknown,Female,13,1
5826,Tue, 24 Jan 2006 01:42:48 +0000,David Sasaki,Neutral,Male,140,1
5827,Tue, 24 Jan 2006 01:53:24 +0000,David Sasaki,Unknown,Male,39,1
5829,Tue, 24 Jan 2006 02:13:55 +0000,David Sasaki,Unknown,Male,47,1
58296,Sat, 28 Feb 2009 14:46:24 +0000,Paula Góes,Neutral,Female,672,80
583,Thu, 21 Jul 2005 22:07:54 +0000,David Sasaki,Neutral,Male,51,1
5830,Tue, 24 Jan 2006 02:21:08 +0000,David Sasaki,Unknown,Male,26,1
5831,Tue, 24 Jan 2006 02:39:55 +0000,David Sasaki,Unknown,Male,61,1
5832,Tue, 24 Jan 2006 03:00:24 +0000,David Sasaki,Unknown,Male,131,1
5833,Tue, 24 Jan 2006 18:37:25 +0000,David Sasaki,Unknown,Male,27,1
58337,Thu, 26 Feb 2009 14:41:45 +0000,Eduardo Avila,Unknown,Male,20,1
58349,Thu, 26 Feb 2009 15:38:32 +0000,Eduardo Avila,Unknown,Male,18,1
5836,Tue, 24 Jan 2006 18:31:06 +0000,David Sasaki,Unknown,Male,41,1
584,Thu, 21 Jul 2005 22:14:14 +0000,David Sasaki,Unknown,Male,18,1
58478,Fri, 27 Feb 2009 01:40:40 +0000,Eduardo Avila,Unknown,Male,25,1
585,Thu, 21 Jul 2005 22:23:57 +0000,David Sasaki,Neutral,Male,64,1
586,Thu, 21 Jul 2005 22:38:59 +0000,David Sasaki,Unknown,Male,25,1
58619,Fri, 27 Feb 2009 17:49:59 +0000,Eduardo Avila,Unknown,Male,559,34
5864,Wed, 25 Jan 2006 19:00:19 +0000,Rosario Lizana,Female,Female,238,3
58668,Fri, 27 Feb 2009 20:12:41 +0000,Eduardo Avila,Unknown,Male,34,1
58671,Fri, 27 Feb 2009 20:30:34 +0000,Juliana Rincón Parra,Male,Female,64,1
5868,Wed, 25 Jan 2006 00:46:46 +0000,Iria Puyosa,Unknown,Female,266,7
58692,Sat, 28 Feb 2009 00:45:53 +0000,Juliana Rincón Parra,Unknown,Female,650,23
587,Thu, 21 Jul 2005 22:44:37 +0000,David Sasaki,Unknown,Male,29,1
58707,Sat, 28 Feb 2009 03:44:37 +0000,Eduardo Avila,Unknown,Male,36,1
5877,Wed, 25 Jan 2006 02:30:58 +0000,David Sasaki,Unknown,Male,47,1
5878,Wed, 25 Jan 2006 03:37:06 +0000,David Sasaki,Male,Male,82,1
588,Thu, 21 Jul 2005 22:48:39 +0000,David Sasaki,Unknown,Male,30,1
58859,Sun, 29 Mar 2009 14:15:18 +0000,Thiana Biondo,Neutral,Female,2257,37
58882,Sun, 01 Mar 2009 15:48:08 +0000,Eduardo Avila,Unknown,Male,35,1
58886,Sun, 01 Mar 2009 15:53:53 +0000,Eduardo Avila,Unknown,Male,40,1
589,Thu, 21 Jul 2005 23:00:00 +0000,David Sasaki,Unknown,Male,41,1
58901,Sun, 01 Mar 2009 16:12:56 +0000,Eduardo Avila,Neutral,Male,53,1
58904,Sun, 01 Mar 2009 16:27:11 +0000,Eduardo Avila,Unknown,Male,13,1
58963,Mon, 28 Sep 2009 23:33:24 +0000,Paula Góes,Neutral,Female,3520,85
59051,Mon, 02 Mar 2009 14:59:56 +0000,Janine Mendes-Franco,Unknown,Female,31,1
59062,Mon, 02 Mar 2009 15:20:17 +0000,Eduardo Avila,Unknown,Male,28,1
59064,Mon, 02 Mar 2009 15:21:19 +0000,Eduardo Avila,Unknown,Male,25,1
59091,Mon, 02 Mar 2009 18:04:50 +0000,Janine Mendes-Franco,Unknown,Female,21,1
5918,Wed, 25 Jan 2006 22:21:59 +0000,David Sasaki,Female,Male,67,1
5919,Wed, 25 Jan 2006 22:45:23 +0000,David Sasaki,Unknown,Male,23,1
592,Thu, 21 Jul 2005 23:13:20 +0000,David Sasaki,Male,Male,14,1
5920,Thu, 26 Jan 2006 00:32:18 +0000,David Sasaki,Male,Male,79,1
59201,Mon, 02 Mar 2009 23:32:02 +0000,Eduardo Avila,Male,Male,22,1
5921,Thu, 26 Jan 2006 00:46:10 +0000,David Sasaki,Unknown,Male,45,1
5922,Thu, 26 Jan 2006 01:16:57 +0000,David Sasaki,Unknown,Male,45,1
5923,Thu, 26 Jan 2006 14:00:46 +0000,Georgia Popplewell,Female,Female,73,1
59252,Tue, 03 Mar 2009 20:18:10 +0000,Julián Ortega Martínez,Neutral,Unknown,2182,95
5927,Thu, 26 Jan 2006 03:48:30 +0000,Eduardo Avila,Male,Male,822,19
59271,Tue, 03 Mar 2009 07:21:30 +0000,Juliana Rincón Parra,Neutral,Female,1242,40
59408,Tue, 03 Mar 2009 18:38:40 +0000,Eduardo Avila,Unknown,Male,37,1
59413,Tue, 03 Mar 2009 18:54:06 +0000,Eduardo Avila,Unknown,Male,25,1
59419,Tue, 03 Mar 2009 19:34:30 +0000,Eduardo Avila,Unknown,Male,24,1
59421,Tue, 03 Mar 2009 19:35:51 +0000,Eduardo Avila,Unknown,Male,46,1
59619,Wed, 04 Mar 2009 19:44:59 +0000,Issa Villarreal,Neutral,Female,480,26
5963,Fri, 27 Jan 2006 04:28:46 +0000,David Sasaki,Unknown,Male,45,1
59643,Wed, 04 Mar 2009 19:20:17 +0000,Fred Petrossian,Neutral,Male,723,18
5965,Fri, 27 Jan 2006 16:40:12 +0000,David Sasaki,Unknown,Male,188,7
59658,Wed, 04 Mar 2009 16:03:33 +0000,Janine Mendes-Franco,Unknown,Female,44,1
59681,Wed, 04 Mar 2009 16:46:16 +0000,Eduardo Avila,Unknown,Male,34,1
5971,Fri, 27 Jan 2006 06:31:25 +0000,David Sasaki,Unknown,Male,17,1
5973,Fri, 27 Jan 2006 07:10:18 +0000,David Sasaki,Unknown,Male,16,1
5974,Fri, 27 Jan 2006 08:10:22 +0000,Patrick Hall,Neutral,Male,378,48
5976,Fri, 27 Jan 2006 08:18:56 +0000,David Sasaki,Unknown,Male,28,1
5980,Fri, 27 Jan 2006 16:33:31 +0000,Georgia Popplewell,Unknown,Female,30,1
5981,Fri, 27 Jan 2006 17:12:25 +0000,Georgia Popplewell,Unknown,Female,42,1
59833,Thu, 05 Mar 2009 13:31:16 +0000,Janine Mendes-Franco,Unknown,Female,67,1
59845,Thu, 05 Mar 2009 16:07:39 +0000,Eduardo Avila,Unknown,Male,39,1
59847,Thu, 05 Mar 2009 16:08:44 +0000,Eduardo Avila,Unknown,Male,21,1
59848,Thu, 05 Mar 2009 16:10:05 +0000,Eduardo Avila,Neutral,Male,49,1
59852,Thu, 05 Mar 2009 16:13:45 +0000,Eduardo Avila,Unknown,Male,28,1
59870,Wed, 30 Nov -0001 00:00:00 +0000,Renata Avila,Neutral,Female,1108,46
59918,Tue, 24 Mar 2009 00:06:24 +0000,Danilo Gonçalves,Neutral,Male,1075,33
59930,Fri, 06 Mar 2009 00:23:48 +0000,Roy Rojas,Male,Male,847,58
5998,Fri, 27 Jan 2006 19:41:53 +0000,Iria Puyosa,Unknown,Female,43,1
6002,Fri, 27 Jan 2006 23:23:05 +0000,David Sasaki,Unknown,Male,997,15
60088,Sun, 08 Mar 2009 14:16:21 +0000,Juliana Rincón Parra,Neutral,Female,450,79
6013,Sun, 29 Jan 2006 01:19:20 +0000,Melissa De León,Neutral,Female,1244,41
6014,Sun, 29 Jan 2006 01:04:04 +0000,Iria Puyosa,Neutral,Female,410,17
60213,Sat, 07 Mar 2009 20:06:21 +0000,Paula Góes,Neutral,Female,2311,56
6024,Mon, 30 Jan 2006 14:00:10 +0000,Georgia Popplewell,Unknown,Female,42,1
60406,Sun, 08 Mar 2009 20:57:22 +0000,Paula Góes,Neutral,Female,421,24
6045,Mon, 30 Jan 2006 15:22:53 +0000,Georgia Popplewell,Unknown,Female,35,1
60611,Wed, 11 Mar 2009 13:11:18 +0000,Paula Góes,Neutral,Female,3244,59
6068,Mon, 30 Jan 2006 23:10:37 +0000,David Sasaki,Unknown,Male,51,1
60693,Mon, 09 Mar 2009 19:17:20 +0000,Eduardo Avila,Unknown,Male,16,1
60696,Mon, 09 Mar 2009 19:19:06 +0000,Eduardo Avila,Male,Male,30,1
60698,Mon, 09 Mar 2009 19:20:59 +0000,Eduardo Avila,Unknown,Male,56,1
6076,Tue, 31 Jan 2006 06:15:24 +0000,David Sasaki,Unknown,Male,18,1
6077,Tue, 31 Jan 2006 06:24:46 +0000,David Sasaki,Male,Male,83,1
6078,Tue, 31 Jan 2006 06:37:50 +0000,David Sasaki,Neutral,Male,37,1
60791,Tue, 10 Mar 2009 04:53:19 +0000,Juliana Rincón Parra,Neutral,Female,747,22
60797,Tue, 10 Mar 2009 01:52:14 +0000,Eduardo Avila,Neutral,Male,1156,69
60809,Tue, 10 Mar 2009 02:02:34 +0000,Eduardo Avila,Unknown,Male,20,1
60924,Tue, 10 Mar 2009 14:18:47 +0000,Janine Mendes-Franco,Unknown,Female,42,1
6095,Tue, 31 Jan 2006 17:45:59 +0000,Georgia Popplewell,Unknown,Female,6,1
60993,Wed, 11 Mar 2009 01:06:31 +0000,Eduardo Avila,Unknown,Male,38,1
60995,Wed, 11 Mar 2009 01:54:59 +0000,Eduardo Avila,Unknown,Male,31,1
60997,Wed, 11 Mar 2009 02:01:05 +0000,Eduardo Avila,Unknown,Male,36,1
6100,Tue, 31 Jan 2006 18:33:51 +0000,Georgia Popplewell,Unknown,Female,99,1
61002,Thu, 12 Mar 2009 17:32:50 +0000,Carlos Dutra,Neutral,Male,2984,77
6101,Tue, 31 Jan 2006 18:45:05 +0000,Georgia Popplewell,Female,Female,20,1
6104,Tue, 31 Jan 2006 15:15:59 +0000,Rosario Lizana,Unknown,Female,143,7
6106,Wed, 01 Feb 2006 03:29:39 +0000,Georgia Popplewell,Neutral,Female,549,13
6107,Wed, 01 Feb 2006 02:48:27 +0000,Juan Arellano,Neutral,Male,1779,63
6108,Wed, 01 Feb 2006 03:12:03 +0000,David Sasaki,Male,Male,19,1
61085,Wed, 11 Mar 2009 13:47:52 +0000,Janine Mendes-Franco,Unknown,Female,50,1
6110,Wed, 01 Feb 2006 14:00:51 +0000,Georgia Popplewell,Male,Female,19,1
61106,Wed, 11 Mar 2009 21:32:44 +0000,Juan Arellano,Unknown,Male,37,1
6112,Wed, 01 Feb 2006 03:54:44 +0000,David Sasaki,Unknown,Male,13,1
6114,Wed, 01 Feb 2006 04:27:46 +0000,David Sasaki,Unknown,Male,46,1
61146,Sun, 15 Mar 2009 11:12:14 +0000,Paula Góes,Neutral,Female,3887,88
61169,Wed, 11 Mar 2009 21:42:27 +0000,Eduardo Avila,Unknown,Male,704,51
6120,Wed, 01 Feb 2006 08:22:32 +0000,David Sasaki,Unknown,Male,12,1
61259,Thu, 12 Mar 2009 16:27:52 +0000,Milton Ramirez,Neutral,Male,781,41
613,Fri, 22 Jul 2005 20:10:18 +0000,David Sasaki,Unknown,Male,21,1
61397,Thu, 12 Mar 2009 15:11:33 +0000,Janine Mendes-Franco,Male,Female,10,1
615,Fri, 22 Jul 2005 20:11:39 +0000,David Sasaki,Unknown,Male,10,1
61520,Fri, 13 Mar 2009 01:17:12 +0000,Eduardo Avila,Neutral,Male,66,1
61522,Fri, 13 Mar 2009 01:17:45 +0000,Eduardo Avila,Unknown,Male,49,1
6157,Wed, 01 Feb 2006 23:39:15 +0000,David Sasaki,Unknown,Male,46,1
61584,Fri, 13 Mar 2009 15:01:44 +0000,Janine Mendes-Franco,Unknown,Female,16,1
616,Fri, 22 Jul 2005 20:15:00 +0000,David Sasaki,Unknown,Male,20,1
6160,Thu, 02 Feb 2006 04:02:05 +0000,David Sasaki,Neutral,Male,64,1
6161,Thu, 02 Feb 2006 04:05:53 +0000,David Sasaki,Unknown,Male,30,1
6162,Thu, 02 Feb 2006 14:00:48 +0000,Georgia Popplewell,Unknown,Female,66,1
6163,Thu, 02 Feb 2006 04:21:01 +0000,David Sasaki,Unknown,Male,34,1
6164,Thu, 02 Feb 2006 04:34:12 +0000,David Sasaki,Unknown,Male,73,1
6167,Thu, 02 Feb 2006 04:45:58 +0000,Eduardo Avila,Neutral,Male,998,29
61788,Sat, 14 Mar 2009 05:45:32 +0000,Juan Arellano,Unknown,Male,41,1
61791,Sat, 14 Mar 2009 06:12:08 +0000,Eduardo Avila,Unknown,Male,45,1
618,Fri, 22 Jul 2005 20:17:59 +0000,David Sasaki,Unknown,Male,21,1
61845,Mon, 16 Mar 2009 14:32:50 +0000,Jorge Gobbi,Neutral,Male,547,27
61850,Wed, 30 Nov -0001 00:00:00 +0000,Juan Arellano,Unknown,Male,29,1
61864,Sun, 15 Mar 2009 04:12:02 +0000,Eduardo Avila,Unknown,Male,23,1
61866,Sun, 15 Mar 2009 04:28:17 +0000,Eduardo Avila,Unknown,Male,22,1
61870,Sun, 15 Mar 2009 06:04:19 +0000,Renata Avila,Neutral,Female,1210,66
61991,Sun, 15 Mar 2009 16:26:07 +0000,Eduardo Avila,Male,Male,36,1
6200,Thu, 02 Feb 2006 20:08:30 +0000,David Sasaki,Unknown,Male,38,1
6201,Thu, 02 Feb 2006 20:30:45 +0000,David Sasaki,Female,Male,24,1
6202,Thu, 02 Feb 2006 20:38:29 +0000,David Sasaki,Neutral,Male,27,1
6203,Thu, 02 Feb 2006 20:49:44 +0000,David Sasaki,Unknown,Male,62,1
6204,Fri, 03 Feb 2006 18:04:03 +0000,David Sasaki,Female,Male,32,1
62045,Sun, 15 Mar 2009 23:52:04 +0000,Eduardo Avila,Neutral,Male,1215,61
62214,Mon, 16 Mar 2009 17:17:16 +0000,Janine Mendes-Franco,Unknown,Female,14,1
62233,Mon, 16 Mar 2009 18:47:27 +0000,Eduardo Avila,Unknown,Male,39,1
62235,Mon, 16 Mar 2009 18:56:47 +0000,Eduardo Avila,Unknown,Male,13,1
62338,Wed, 18 Mar 2009 19:52:49 +0000,Eduardo Avila,Neutral,Male,1345,47
6238,Fri, 03 Feb 2006 23:10:19 +0000,David Sasaki,Unknown,Male,26,1
6239,Fri, 03 Feb 2006 23:21:46 +0000,David Sasaki,Male,Male,24,1
62394,Tue, 17 Mar 2009 15:26:57 +0000,Janine Mendes-Franco,Unknown,Female,29,1
62432,Tue, 17 Mar 2009 20:44:31 +0000,Juliana Rincón Parra,Neutral,Female,891,21
62433,Tue, 17 Mar 2009 18:37:30 +0000,Eduardo Avila,Neutral,Male,1237,53
6250,Mon, 06 Feb 2006 14:00:51 +0000,Georgia Popplewell,Unknown,Female,46,1
62520,Wed, 18 Mar 2009 00:42:01 +0000,Eduardo Avila,Unknown,Male,29,1
62524,Wed, 18 Mar 2009 18:29:55 +0000,Tim Muth,Neutral,Male,1266,91
6253,Sat, 04 Feb 2006 21:00:10 +0000,David Sasaki,Female,Male,31,1
6254,Mon, 06 Feb 2006 14:00:38 +0000,Georgia Popplewell,Unknown,Female,52,1
6257,Mon, 06 Feb 2006 14:00:32 +0000,Georgia Popplewell,Unknown,Female,24,1
62572,Wed, 18 Mar 2009 14:50:47 +0000,Janine Mendes-Franco,Unknown,Female,30,1
6258,Sat, 04 Feb 2006 21:59:43 +0000,David Sasaki,Male,Male,84,1
6259,Sun, 05 Feb 2006 04:49:09 +0000,alan flores,Neutral,Male,1289,49
62616,Thu, 19 Mar 2009 23:11:00 +0000,Paula Góes,Neutral,Female,1354,43
62622,Wed, 18 Mar 2009 20:56:38 +0000,Mong Palatino,Neutral,Male,2035,73
62625,Wed, 18 Mar 2009 20:17:42 +0000,Eduardo Avila,Unknown,Male,26,1
62635,Wed, 18 Mar 2009 20:39:30 +0000,Eduardo Avila,Unknown,Male,29,1
6271,Sun, 05 Feb 2006 22:32:15 +0000,Melissa De León,Neutral,Female,849,49
62786,Thu, 19 Mar 2009 18:41:09 +0000,Renata Avila,Neutral,Female,843,19
62857,Thu, 19 Mar 2009 16:14:12 +0000,Janine Mendes-Franco,Neutral,Female,1265,84
63002,Fri, 20 Mar 2009 03:44:04 +0000,Eduardo Avila,Male,Male,43,1
63047,Fri, 20 Mar 2009 14:35:39 +0000,Janine Mendes-Franco,Unknown,Female,42,1
63051,Fri, 20 Mar 2009 14:52:43 +0000,Janine Mendes-Franco,Unknown,Female,70,1
6312,Mon, 06 Feb 2006 19:21:32 +0000,Juliana Rincón Parra,Neutral,Female,1867,7
63125,Fri, 20 Mar 2009 18:40:07 +0000,Julián Ortega Martínez,Unknown,Unknown,68,1
6317,Tue, 07 Feb 2006 03:49:01 +0000,David Sasaki,Neutral,Male,47,1
6318,Tue, 07 Feb 2006 04:16:19 +0000,David Sasaki,Unknown,Male,38,1
6319,Tue, 07 Feb 2006 20:24:18 +0000,David Sasaki,Unknown,Male,20,1
632,Mon, 25 Jul 2005 18:26:14 +0000,David Sasaki,Unknown,Male,12,1
6320,Tue, 07 Feb 2006 04:32:05 +0000,David Sasaki,Unknown,Male,46,1
6322,Tue, 07 Feb 2006 04:50:00 +0000,David Sasaki,Unknown,Male,20,1
63285,Tue, 24 Mar 2009 21:31:29 +0000,Julián Ortega Martínez,Neutral,Unknown,1697,71
633,Mon, 25 Jul 2005 18:35:59 +0000,David Sasaki,Unknown,Male,17,1
634,Mon, 25 Jul 2005 18:39:42 +0000,David Sasaki,Male,Male,43,1
63478,Mon, 23 Mar 2009 15:22:56 +0000,Milton Ramirez,Neutral,Male,519,33
63540,Sun, 22 Mar 2009 20:31:44 +0000,Paula Góes,Male,Female,26,1
6357,Tue, 07 Feb 2006 22:17:42 +0000,David Sasaki,Unknown,Male,72,1
6359,Tue, 07 Feb 2006 22:29:44 +0000,David Sasaki,Unknown,Male,23,1
636,Mon, 25 Jul 2005 18:50:53 +0000,David Sasaki,Male,Male,22,1
63631,Mon, 23 Mar 2009 01:16:03 +0000,Eduardo Avila,Unknown,Male,49,1
63649,Mon, 23 Mar 2009 02:53:14 +0000,Claudia Cadelo,Neutral,Female,1009,26
6369,Wed, 08 Feb 2006 03:08:48 +0000,David Sasaki,Unknown,Male,29,1
63769,Mon, 23 Mar 2009 15:54:59 +0000,Janine Mendes-Franco,Unknown,Female,56,1
6377,Wed, 08 Feb 2006 04:08:31 +0000,David Sasaki,Male,Male,41,1
6378,Thu, 09 Feb 2006 04:13:26 +0000,David Sasaki,Unknown,Male,13,1
6379,Wed, 08 Feb 2006 05:19:28 +0000,David Sasaki,Neutral,Male,591,19
638,Mon, 25 Jul 2005 19:03:27 +0000,David Sasaki,Unknown,Male,30,1
63824,Fri, 10 Apr 2009 19:35:39 +0000,Paula Góes,Male,Female,1676,37
6384,Wed, 08 Feb 2006 14:07:55 +0000,Georgia Popplewell,Unknown,Female,25,1
6390,Wed, 08 Feb 2006 17:17:11 +0000,Georgia Popplewell,Unknown,Female,21,1
63926,Tue, 24 Mar 2009 03:11:26 +0000,Eduardo Avila,Unknown,Male,63,1
64004,Tue, 24 Mar 2009 13:45:45 +0000,Eduardo Avila,Male,Male,18,1
64045,Tue, 24 Mar 2009 15:43:03 +0000,Janine Mendes-Franco,Unknown,Female,24,1
64060,Tue, 24 Mar 2009 15:55:08 +0000,Janine Mendes-Franco,Unknown,Female,41,1
641,Mon, 25 Jul 2005 19:09:24 +0000,David Sasaki,Unknown,Male,54,1
6414,Wed, 08 Feb 2006 22:21:45 +0000,Georgia Popplewell,Neutral,Female,72,1
64165,Sun, 05 Apr 2009 21:11:27 +0000,Deborah Goldemberg,Neutral,Female,3049,88
64167,Tue, 28 Apr 2009 08:36:00 +0000,Laura Vidal,Neutral,Female,1066,28
6419,Thu, 09 Feb 2006 02:35:32 +0000,David Sasaki,Female,Male,18,1
642,Mon, 25 Jul 2005 19:13:43 +0000,David Sasaki,Male,Male,32,1
6420,Thu, 09 Feb 2006 02:47:56 +0000,Eduardo Avila,Neutral,Male,518,18
64200,Wed, 25 Mar 2009 02:26:22 +0000,Eduardo Avila,Unknown,Male,32,1
64209,Wed, 25 Mar 2009 02:34:41 +0000,Eduardo Avila,Unknown,Male,22,1
