id,pubdate,byline,gender_by_pronoun,gender_by_byline,wc,pc
56983,Tue, 17 Feb 2009 19:49:36 +0000,Fred Petrossian,Unknown,Male,31,1
56986,Tue, 17 Feb 2009 19:57:08 +0000,Fred Petrossian,Unknown,Male,14,1
56991,Tue, 17 Feb 2009 20:33:40 +0000,Amira Al Hussaini,Neutral,Female,903,41
56992,Tue, 17 Feb 2009 21:13:51 +0000,Jennifer Brea,Unknown,Female,17,1
57003,Wed, 18 Feb 2009 13:21:51 +0000,Marwa Rakha,Neutral,Female,1120,40
57004,Wed, 18 Feb 2009 00:54:08 +0000,Amira Al Hussaini,Unknown,Female,19,1
57005,Wed, 18 Feb 2009 00:55:10 +0000,Amira Al Hussaini,Unknown,Female,14,2
57006,Wed, 18 Feb 2009 00:56:10 +0000,Amira Al Hussaini,Male,Female,9,2
57007,Wed, 18 Feb 2009 00:57:11 +0000,Amira Al Hussaini,Unknown,Female,37,2
57008,Wed, 18 Feb 2009 00:59:00 +0000,Amira Al Hussaini,Unknown,Female,20,1
57009,Wed, 18 Feb 2009 01:01:42 +0000,Amira Al Hussaini,Female,Female,67,2
57011,Wed, 18 Feb 2009 01:02:44 +0000,Amira Al Hussaini,Male,Female,17,1
57012,Wed, 18 Feb 2009 01:03:49 +0000,Amira Al Hussaini,Unknown,Female,15,1
57047,Wed, 18 Feb 2009 15:43:01 +0000,Fred Petrossian,Unknown,Male,29,1
57051,Wed, 18 Feb 2009 16:01:36 +0000,Fred Petrossian,Male,Male,69,1
57053,Wed, 18 Feb 2009 18:30:11 +0000,Ayesha Saldanha,Unknown,Female,32,1
57055,Mon, 23 Feb 2009 18:39:31 +0000,Ayesha Saldanha,Neutral,Female,1563,41
57056,Wed, 18 Feb 2009 18:31:00 +0000,Ayesha Saldanha,Unknown,Female,53,1
57058,Wed, 18 Feb 2009 18:31:41 +0000,Ayesha Saldanha,Unknown,Female,41,1
57073,Thu, 19 Feb 2009 04:50:47 +0000,Amira Al Hussaini,Neutral,Female,1021,66
57105,Thu, 19 Feb 2009 20:29:15 +0000,Ayesha Saldanha,Neutral,Female,30,1
57139,Fri, 20 Feb 2009 22:20:23 +0000,Eman AbdElRahman,Neutral,Female,53,1
57145,Fri, 20 Feb 2009 21:27:28 +0000,Amira Al Hussaini,Unknown,Female,55,1
57148,Fri, 20 Feb 2009 21:31:36 +0000,Amira Al Hussaini,Unknown,Female,56,1
57155,Fri, 20 Feb 2009 22:21:37 +0000,Eman AbdElRahman,Male,Female,27,1
57160,Fri, 20 Feb 2009 22:24:07 +0000,Eman AbdElRahman,Unknown,Female,22,1
572,Thu, 21 Jul 2005 20:19:24 +0000,Paul Frankenstein,Male,Male,62,1
5721,Fri, 20 Jan 2006 00:11:57 +0000,Haitham Sabbah,Unknown,Male,24,1
5722,Fri, 20 Jan 2006 00:11:58 +0000,Haitham Sabbah,Neutral,Male,42,1
57225,Sat, 21 Feb 2009 04:37:34 +0000,Amira Al Hussaini,Neutral,Female,1310,66
5723,Fri, 20 Jan 2006 00:12:00 +0000,Haitham Sabbah,Unknown,Male,55,1
57239,Sat, 21 Feb 2009 06:52:28 +0000,Jennifer Brea,Unknown,Female,24,1
57262,Sun, 22 Feb 2009 22:59:21 +0000,Eman AbdElRahman,Male,Female,28,1
57284,Sat, 21 Feb 2009 17:07:11 +0000,Fred Petrossian,Unknown,Male,43,1
57288,Sat, 21 Feb 2009 18:01:14 +0000,Amira Al Hussaini,Male,Female,76,1
57291,Sat, 21 Feb 2009 18:04:17 +0000,Amira Al Hussaini,Female,Female,23,1
57296,Sat, 21 Feb 2009 18:05:20 +0000,Amira Al Hussaini,Male,Female,22,1
57298,Sat, 21 Feb 2009 18:06:18 +0000,Amira Al Hussaini,Neutral,Female,66,1
573,Thu, 21 Jul 2005 20:25:00 +0000,Paul Frankenstein,Unknown,Male,33,1
57300,Sat, 21 Feb 2009 18:07:28 +0000,Amira Al Hussaini,Male,Female,21,1
57302,Sat, 21 Feb 2009 18:08:19 +0000,Amira Al Hussaini,Male,Female,38,1
57304,Sat, 21 Feb 2009 18:09:24 +0000,Amira Al Hussaini,Female,Female,22,2
57306,Sat, 21 Feb 2009 18:10:24 +0000,Amira Al Hussaini,Male,Female,47,1
57308,Sat, 21 Feb 2009 18:11:21 +0000,Amira Al Hussaini,Female,Female,14,1
57325,Sat, 21 Feb 2009 19:40:49 +0000,Fred Petrossian,Unknown,Male,31,1
57328,Sat, 21 Feb 2009 19:59:52 +0000,Fred Petrossian,Unknown,Male,35,1
57337,Sun, 22 Feb 2009 23:00:24 +0000,Eman AbdElRahman,Female,Female,22,1
57362,Wed, 25 Feb 2009 02:19:36 +0000,Eman AbdElRahman,Neutral,Female,799,36
5738,Fri, 20 Jan 2006 13:22:45 +0000,Fred Petrossian,Unknown,Male,23,1
5739,Fri, 20 Jan 2006 16:46:41 +0000,Haitham Sabbah,Male,Male,74,1
57400,Sun, 22 Feb 2009 15:49:19 +0000,Anas Qtiesh,Unknown,Male,50,1
57442,Wed, 25 Feb 2009 05:08:22 +0000,Eman AbdElRahman,Neutral,Female,641,23
57448,Thu, 12 Mar 2009 04:13:03 +0000,Fred Petrossian,Neutral,Male,658,32
57451,Sun, 22 Feb 2009 16:23:58 +0000,Ayesha Saldanha,Unknown,Female,48,1
57472,Sun, 22 Feb 2009 22:51:36 +0000,Eman AbdElRahman,Neutral,Female,699,28
5749,Fri, 20 Jan 2006 16:46:44 +0000,Haitham Sabbah,Unknown,Male,45,1
5751,Fri, 20 Jan 2006 16:46:45 +0000,Haitham Sabbah,Unknown,Male,108,3
5752,Sat, 21 Jan 2006 07:03:26 +0000,Fred Petrossian,Unknown,Male,30,1
57580,Mon, 23 Feb 2009 15:18:36 +0000,Jillian C. York,Neutral,Female,823,39
57598,Mon, 23 Feb 2009 15:02:41 +0000,Amira Al Hussaini,Unknown,Female,14,1
57600,Mon, 23 Feb 2009 15:04:00 +0000,Amira Al Hussaini,Unknown,Female,12,1
57602,Mon, 23 Feb 2009 15:05:22 +0000,Amira Al Hussaini,Neutral,Female,37,1
57604,Mon, 23 Feb 2009 15:06:58 +0000,Amira Al Hussaini,Neutral,Female,105,2
57606,Mon, 23 Feb 2009 15:07:45 +0000,Amira Al Hussaini,Male,Female,13,2
57608,Mon, 23 Feb 2009 15:09:07 +0000,Amira Al Hussaini,Unknown,Female,42,1
57610,Mon, 23 Feb 2009 15:10:05 +0000,Amira Al Hussaini,Unknown,Female,28,1
57612,Mon, 23 Feb 2009 15:11:07 +0000,Amira Al Hussaini,Unknown,Female,38,1
57619,Mon, 23 Feb 2009 15:22:01 +0000,Jillian C. York,Unknown,Female,19,1
57622,Mon, 23 Feb 2009 15:29:06 +0000,Jillian C. York,Unknown,Female,17,1
57625,Mon, 23 Feb 2009 15:31:57 +0000,Jillian C. York,Female,Female,13,1
57640,Mon, 23 Feb 2009 16:57:48 +0000,Fred Petrossian,Unknown,Male,62,1
57662,Mon, 23 Feb 2009 18:44:06 +0000,Marwa Rakha,Neutral,Female,94,1
57679,Mon, 23 Feb 2009 20:15:06 +0000,Marwa Rakha,Neutral,Female,1353,46
5771,Sat, 21 Jan 2006 18:36:06 +0000,Shaden Abdulrahman,Female,Female,99,1
57719,Thu, 26 Feb 2009 14:34:04 +0000,Marwa Rakha,Neutral,Female,1004,45
5772,Sun, 22 Jan 2006 06:28:00 +0000,Salam Adil,Neutral,Male,69,1
5773,Mon, 23 Jan 2006 18:51:09 +0000,Salam Adil,Male,Male,60,1
57733,Wed, 25 Feb 2009 02:05:56 +0000,Marwa Rakha,Male,Female,1234,59
5775,Sun, 22 Jan 2006 04:14:00 +0000,Deborah Ann Dilley,Neutral,Female,538,23
5784,Mon, 23 Jan 2006 15:28:23 +0000,Mahmood Al-Yousif,Male,Male,307,13
5785,Mon, 23 Jan 2006 16:19:50 +0000,Fred Petrossian,Unknown,Male,39,1
57854,Wed, 25 Feb 2009 01:57:41 +0000,Mohammad Azraq,Neutral,Male,785,29
5786,Mon, 23 Jan 2006 21:55:51 +0000,Shaden Abdulrahman,Neutral,Female,661,51
57868,Tue, 03 Mar 2009 01:54:02 +0000,Maya Norton,Unknown,Female,78,1
5787,Mon, 23 Jan 2006 17:31:05 +0000,Haitham Sabbah,Unknown,Male,55,1
57873,Wed, 04 Mar 2009 03:47:37 +0000,Maya Norton,Neutral,Female,978,68
57875,Tue, 24 Feb 2009 15:35:31 +0000,SudaneseDrima,Neutral,Male,1163,42
5788,Mon, 23 Jan 2006 17:31:06 +0000,Haitham Sabbah,Female,Male,55,1
5789,Mon, 23 Jan 2006 17:31:12 +0000,Haitham Sabbah,Neutral,Male,78,1
5792,Mon, 23 Jan 2006 20:23:52 +0000,Fred Petrossian,Unknown,Male,58,1
57925,Tue, 24 Feb 2009 19:15:40 +0000,Fred Petrossian,Neutral,Male,513,20
58112,Wed, 25 Feb 2009 05:16:28 +0000,Amira Al Hussaini,Unknown,Female,24,1
58158,Thu, 26 Feb 2009 14:26:10 +0000,Anas Qtiesh,Neutral,Male,830,31
58167,Wed, 25 Feb 2009 16:21:56 +0000,Amira Al Hussaini,Unknown,Female,24,1
58172,Wed, 25 Feb 2009 16:23:08 +0000,Amira Al Hussaini,Male,Female,14,1
58175,Wed, 25 Feb 2009 16:24:25 +0000,Amira Al Hussaini,Unknown,Female,42,1
58178,Wed, 25 Feb 2009 16:25:47 +0000,Amira Al Hussaini,Unknown,Female,14,2
58182,Wed, 25 Feb 2009 16:26:52 +0000,Amira Al Hussaini,Unknown,Female,46,2
58211,Wed, 25 Feb 2009 17:00:17 +0000,Amira Al Hussaini,Unknown,Female,21,1
58213,Wed, 25 Feb 2009 17:02:16 +0000,Amira Al Hussaini,Unknown,Female,15,1
58247,Thu, 26 Feb 2009 03:00:26 +0000,Amira Al Hussaini,Female,Female,27,1
58249,Thu, 26 Feb 2009 03:01:27 +0000,Amira Al Hussaini,Male,Female,16,1
58251,Thu, 26 Feb 2009 03:02:30 +0000,Amira Al Hussaini,Female,Female,16,1
58253,Thu, 26 Feb 2009 03:03:40 +0000,Amira Al Hussaini,Male,Female,21,1
58256,Thu, 26 Feb 2009 03:05:34 +0000,Amira Al Hussaini,Unknown,Female,17,1
58267,Thu, 26 Feb 2009 03:32:34 +0000,Amira Al Hussaini,Unknown,Female,29,1
58270,Thu, 26 Feb 2009 03:34:39 +0000,Amira Al Hussaini,Female,Female,30,1
58272,Thu, 26 Feb 2009 03:35:55 +0000,Amira Al Hussaini,Unknown,Female,61,1
58274,Thu, 26 Feb 2009 03:37:23 +0000,Amira Al Hussaini,Unknown,Female,20,1
58278,Fri, 27 Feb 2009 19:18:47 +0000,Amira Al Hussaini,Neutral,Female,1544,100
58315,Thu, 26 Feb 2009 14:27:04 +0000,Anas Qtiesh,Unknown,Male,46,1
58351,Thu, 26 Feb 2009 17:31:04 +0000,Ayesha Saldanha,Neutral,Female,40,1
58352,Thu, 26 Feb 2009 17:08:54 +0000,Jillian C. York,Neutral,Female,587,41
5838,Tue, 24 Jan 2006 18:15:47 +0000,Haitham Sabbah,Male,Male,77,3
58462,Fri, 27 Feb 2009 01:19:08 +0000,Antoun Issa,Neutral,Male,1606,59
5851,Thu, 26 Jan 2006 12:07:35 +0000,Salam Adil,Neutral,Male,1079,46
5853,Tue, 24 Jan 2006 18:01:20 +0000,Fred Petrossian,Male,Male,597,15
5858,Tue, 24 Jan 2006 18:15:47 +0000,Haitham Sabbah,Unknown,Male,32,1
5860,Tue, 24 Jan 2006 19:15:49 +0000,Haitham Sabbah,Neutral,Male,85,3
58715,Sat, 28 Feb 2009 05:06:43 +0000,Amira Al Hussaini,Female,Female,17,1
5875,Wed, 25 Jan 2006 15:41:57 +0000,Farah Kinani,Neutral,Female,783,56
58807,Sat, 28 Feb 2009 16:02:42 +0000,Fred Petrossian,Unknown,Male,31,1
5884,Wed, 25 Jan 2006 17:10:02 +0000,Fred Petrossian,Male,Male,55,1
59076,Tue, 03 Mar 2009 01:51:26 +0000,Maya Norton,Female,Female,380,46
5909,Wed, 25 Jan 2006 19:16:41 +0000,Haitham Sabbah,Neutral,Male,60,1
5910,Wed, 25 Jan 2006 19:31:35 +0000,Deborah Ann Dilley,Neutral,Female,417,17
59109,Tue, 03 Mar 2009 02:08:32 +0000,Ayesha Saldanha,Unknown,Female,43,1
59117,Tue, 03 Mar 2009 02:09:47 +0000,Ayesha Saldanha,Female,Female,31,1
59121,Tue, 03 Mar 2009 02:11:04 +0000,Ayesha Saldanha,Unknown,Female,24,1
59131,Tue, 03 Mar 2009 02:11:25 +0000,Ayesha Saldanha,Neutral,Female,53,1
5914,Wed, 25 Jan 2006 20:49:44 +0000,Haitham Sabbah,Neutral,Male,125,2
59140,Tue, 03 Mar 2009 02:11:48 +0000,Ayesha Saldanha,Unknown,Female,58,1
59179,Tue, 03 Mar 2009 01:55:42 +0000,Maya Norton,Neutral,Female,68,1
59180,Wed, 04 Mar 2009 20:24:38 +0000,Maya Norton,Neutral,Female,501,37
59198,Tue, 03 Mar 2009 01:53:04 +0000,Maya Norton,Unknown,Female,37,1
59323,Tue, 03 Mar 2009 14:10:40 +0000,Antoun Issa,Neutral,Male,1018,40
5935,Thu, 26 Jan 2006 12:11:39 +0000,Fred Petrossian,Unknown,Male,38,1
5937,Thu, 26 Jan 2006 12:10:42 +0000,Salam Adil,Male,Male,44,1
5938,Thu, 26 Jan 2006 12:10:43 +0000,Salam Adil,Neutral,Male,60,1
59444,Fri, 06 Mar 2009 02:45:44 +0000,Maya Norton,Unknown,Female,45,1
59585,Fri, 06 Mar 2009 02:44:33 +0000,Maya Norton,Male,Female,32,1
5962,Fri, 27 Jan 2006 09:05:20 +0000,Fred Petrossian,Male,Male,118,2
59630,Wed, 04 Mar 2009 21:33:35 +0000,Karlo Mikhail Mongaya,Unknown,Male,24,1
59643,Wed, 04 Mar 2009 19:20:17 +0000,Fred Petrossian,Neutral,Male,723,18
59687,Wed, 04 Mar 2009 16:58:30 +0000,Amira Al Hussaini,Female,Female,44,1
59689,Wed, 04 Mar 2009 16:59:43 +0000,Amira Al Hussaini,Male,Female,38,1
59697,Wed, 04 Mar 2009 19:03:56 +0000,Ayesha Saldanha,Neutral,Female,534,15
59700,Wed, 04 Mar 2009 19:11:26 +0000,Jillian C. York,Neutral,Female,216,15
59751,Wed, 04 Mar 2009 21:53:54 +0000,Marwa Rakha,Neutral,Female,506,18
5977,Fri, 27 Jan 2006 11:44:21 +0000,Salam Adil,Neutral,Male,93,1
5978,Fri, 27 Jan 2006 20:27:34 +0000,Fred Petrossian,Unknown,Male,44,1
59837,Thu, 05 Mar 2009 15:42:51 +0000,Amira Al Hussaini,Female,Female,24,1
59839,Thu, 05 Mar 2009 15:46:18 +0000,Amira Al Hussaini,Unknown,Female,16,1
59847,Thu, 05 Mar 2009 16:08:44 +0000,Eduardo Avila,Unknown,Male,21,1
59857,Thu, 05 Mar 2009 17:20:16 +0000,Amira Al Hussaini,Unknown,Female,42,1
59884,Thu, 05 Mar 2009 22:10:41 +0000,Amira Al Hussaini,Neutral,Female,377,20
59886,Thu, 05 Mar 2009 23:12:43 +0000,Maya Norton,Neutral,Female,716,57
59913,Fri, 06 Mar 2009 02:43:18 +0000,Maya Norton,Male,Female,63,1
59927,Fri, 06 Mar 2009 02:50:35 +0000,Maya Norton,Neutral,Female,701,36
5994,Fri, 27 Jan 2006 19:12:08 +0000,Haitham Sabbah,Unknown,Male,81,3
59965,Fri, 06 Mar 2009 01:18:16 +0000,Veronica Khokhlova,Unknown,Female,26,1
5999,Fri, 27 Jan 2006 20:13:24 +0000,Haitham Sabbah,Unknown,Male,77,1
600,Fri, 22 Jul 2005 16:17:57 +0000,Paul Frankenstein,Unknown,Male,42,1
60051,Fri, 06 Mar 2009 16:57:22 +0000,Marwa Rakha,Neutral,Female,1380,47
6006,Sat, 28 Jan 2006 08:01:11 +0000,Salam Adil,Male,Male,61,2
60103,Fri, 06 Mar 2009 19:10:52 +0000,Fred Petrossian,Male,Male,47,1
60108,Fri, 06 Mar 2009 19:50:08 +0000,Fred Petrossian,Male,Male,35,1
6012,Sat, 28 Jan 2006 18:34:31 +0000,Fred Petrossian,Unknown,Male,55,1
60125,Fri, 06 Mar 2009 23:21:07 +0000,Amira Al Hussaini,Male,Female,30,1
60127,Fri, 06 Mar 2009 23:25:38 +0000,Amira Al Hussaini,Male,Female,56,1
60129,Fri, 06 Mar 2009 23:26:38 +0000,Amira Al Hussaini,Male,Female,54,1
6013,Sun, 29 Jan 2006 01:19:20 +0000,Melissa De León,Neutral,Female,1244,41
60131,Fri, 06 Mar 2009 23:28:01 +0000,Amira Al Hussaini,Unknown,Female,32,2
60134,Fri, 06 Mar 2009 23:29:31 +0000,Amira Al Hussaini,Unknown,Female,62,1
60137,Fri, 06 Mar 2009 23:30:52 +0000,Amira Al Hussaini,Unknown,Female,45,1
6015,Sun, 29 Jan 2006 01:30:15 +0000,Deborah Ann Dilley,Neutral,Female,275,15
6016,Sun, 29 Jan 2006 15:38:24 +0000,Fred Petrossian,Unknown,Male,32,1
6017,Sun, 29 Jan 2006 18:44:02 +0000,Salam Adil,Male,Male,52,1
60179,Sun, 08 Mar 2009 03:31:31 +0000,Mohammad Azraq,Neutral,Male,521,18
6020,Mon, 30 Jan 2006 04:50:02 +0000,Salam Adil,Unknown,Male,64,1
60207,Sat, 07 Mar 2009 17:03:33 +0000,Eman AbdElRahman,Unknown,Female,14,1
60209,Sat, 07 Mar 2009 17:06:37 +0000,Eman AbdElRahman,Neutral,Female,26,1
60214,Sat, 07 Mar 2009 17:08:42 +0000,Eman AbdElRahman,Unknown,Female,32,1
60225,Sat, 07 Mar 2009 17:11:23 +0000,Eman AbdElRahman,Unknown,Female,66,1
60279,Sun, 08 Mar 2009 03:17:57 +0000,Nermeen Edrees,Neutral,Female,405,24
60281,Sat, 07 Mar 2009 20:34:15 +0000,Fred Petrossian,Female,Male,36,1
60352,Sun, 08 Mar 2009 16:06:03 +0000,Marwa Rakha,Male,Female,232,10
60382,Wed, 11 Mar 2009 23:18:15 +0000,Fred Petrossian,Neutral,Male,290,17
6039,Mon, 30 Jan 2006 15:37:32 +0000,Fred Petrossian,Unknown,Male,48,1
6040,Mon, 30 Jan 2006 14:19:24 +0000,Mahmood Al-Yousif,Male,Male,783,23
60405,Sun, 08 Mar 2009 16:48:22 +0000,Amira Al Hussaini,Neutral,Female,959,56
60408,Sun, 08 Mar 2009 17:09:48 +0000,Ayesha Saldanha,Unknown,Female,21,1
60417,Sun, 08 Mar 2009 17:10:13 +0000,Ayesha Saldanha,Unknown,Female,32,1
60425,Sun, 08 Mar 2009 17:15:36 +0000,Amira Al Hussaini,Unknown,Female,11,1
60427,Sun, 08 Mar 2009 17:16:31 +0000,Amira Al Hussaini,Neutral,Female,64,2
60429,Sun, 08 Mar 2009 17:18:12 +0000,Amira Al Hussaini,Unknown,Female,12,1
60434,Sun, 08 Mar 2009 17:53:24 +0000,Amira Al Hussaini,Unknown,Female,29,1
60437,Sun, 08 Mar 2009 17:55:42 +0000,Amira Al Hussaini,Male,Female,65,2
60440,Sun, 08 Mar 2009 17:57:02 +0000,Amira Al Hussaini,Neutral,Female,38,1
60442,Sun, 08 Mar 2009 17:57:56 +0000,Amira Al Hussaini,Unknown,Female,8,3
60446,Sun, 08 Mar 2009 23:19:34 +0000,Ayesha Saldanha,Unknown,Female,21,1
60450,Mon, 09 Mar 2009 11:33:21 +0000,Ayesha Saldanha,Neutral,Female,26,1
60459,Sun, 08 Mar 2009 23:22:25 +0000,Ayesha Saldanha,Male,Female,45,1
60465,Sun, 08 Mar 2009 23:23:59 +0000,Ayesha Saldanha,Male,Female,58,1
60471,Sun, 08 Mar 2009 23:23:05 +0000,Ayesha Saldanha,Unknown,Female,27,1
60475,Sun, 08 Mar 2009 23:21:46 +0000,Ayesha Saldanha,Unknown,Female,22,1
60482,Sun, 08 Mar 2009 23:20:51 +0000,Ayesha Saldanha,Unknown,Female,73,1
60497,Sun, 08 Mar 2009 21:56:56 +0000,Yazan Badran,Neutral,Male,1088,31
60563,Mon, 09 Mar 2009 16:09:25 +0000,Jennifer Brea,Neutral,Female,778,71
60568,Mon, 09 Mar 2009 13:09:35 +0000,Ayesha Saldanha,Unknown,Female,28,1
60626,Mon, 09 Mar 2009 16:30:24 +0000,Marwa Rakha,Neutral,Female,834,28
60629,Mon, 09 Mar 2009 15:20:58 +0000,Ayesha Saldanha,Unknown,Female,29,1
60653,Mon, 09 Mar 2009 16:20:41 +0000,Fred Petrossian,Male,Male,42,1
60656,Mon, 09 Mar 2009 16:35:18 +0000,Fred Petrossian,Neutral,Male,43,1
60658,Wed, 30 Nov -0001 00:00:00 +0000,Jennifer Brea,Neutral,Female,1388,34
60660,Mon, 09 Mar 2009 16:45:21 +0000,Fred Petrossian,Unknown,Male,21,1
60680,Tue, 10 Mar 2009 16:53:05 +0000,Marwa Rakha,Neutral,Female,818,42
60742,Wed, 11 Mar 2009 16:13:16 +0000,Lina Ben Mhenni,Neutral,Female,810,39
6079,Tue, 31 Jan 2006 20:03:15 +0000,Fred Petrossian,Neutral,Male,707,24
608,Fri, 22 Jul 2005 19:02:48 +0000,Paul Frankenstein,Unknown,Male,18,1
60812,Tue, 10 Mar 2009 02:34:06 +0000,Amira Al Hussaini,Neutral,Female,966,67
610,Fri, 22 Jul 2005 19:11:36 +0000,Paul Frankenstein,Unknown,Male,44,1
6102,Wed, 01 Feb 2006 14:16:01 +0000,Farah Kinani,Neutral,Female,558,39
61074,Thu, 12 Mar 2009 00:33:47 +0000,Ebtihal Mahadeen,Unknown,Female,190,15
61108,Wed, 11 Mar 2009 14:53:19 +0000,Amira Al Hussaini,Unknown,Female,15,1
61110,Wed, 11 Mar 2009 14:54:27 +0000,Amira Al Hussaini,Male,Female,20,1
61112,Wed, 11 Mar 2009 14:55:49 +0000,Amira Al Hussaini,Male,Female,48,2
61114,Wed, 11 Mar 2009 14:56:58 +0000,Amira Al Hussaini,Female,Female,18,1
61116,Wed, 11 Mar 2009 14:58:47 +0000,Amira Al Hussaini,Unknown,Female,39,1
61118,Wed, 11 Mar 2009 15:00:13 +0000,Amira Al Hussaini,Unknown,Female,18,1
61122,Wed, 11 Mar 2009 15:50:42 +0000,Fred Petrossian,Unknown,Male,12,1
61127,Sun, 15 Mar 2009 20:17:36 +0000,Fred Petrossian,Neutral,Male,405,21
61167,Thu, 12 Mar 2009 22:10:14 +0000,Ayesha Saldanha,Neutral,Female,1273,52
61191,Wed, 11 Mar 2009 22:32:26 +0000,Amira Al Hussaini,Female,Female,51,1
61195,Thu, 12 Mar 2009 00:18:49 +0000,Eman AbdElRahman,Neutral,Female,868,42
61196,Wed, 11 Mar 2009 22:36:35 +0000,Amira Al Hussaini,Unknown,Female,20,1
6121,Thu, 02 Feb 2006 07:38:25 +0000,Salam Adil,Neutral,Male,1263,87
6127,Wed, 01 Feb 2006 21:16:51 +0000,Fred Petrossian,Unknown,Male,84,1
61423,Thu, 12 Mar 2009 18:59:31 +0000,Ayesha Saldanha,Female,Female,26,1
61438,Thu, 19 Mar 2009 17:07:06 +0000,Eman AbdElRahman,Neutral,Female,939,56
61538,Fri, 13 Mar 2009 13:07:42 +0000,Ayesha Saldanha,Unknown,Female,54,1
61547,Sat, 14 Mar 2009 00:13:37 +0000,Ebtihal Mahadeen,Neutral,Female,1002,61
61620,Fri, 13 Mar 2009 20:00:13 +0000,Amira Al Hussaini,Unknown,Female,30,1
61622,Fri, 13 Mar 2009 20:01:53 +0000,Amira Al Hussaini,Unknown,Female,25,1
61638,Fri, 13 Mar 2009 21:35:29 +0000,Amira Al Hussaini,Unknown,Female,42,1
6171,Fri, 03 Feb 2006 05:00:00 +0000,Fred Petrossian,Unknown,Male,69,1
6175,Thu, 02 Feb 2006 15:30:35 +0000,Deborah Ann Dilley,Neutral,Female,361,19
61793,Sat, 14 Mar 2009 12:04:54 +0000,Salam Adil,Neutral,Male,1432,121
6182,Fri, 03 Feb 2006 04:59:59 +0000,Salam Adil,Female,Male,67,1
6186,Thu, 02 Feb 2006 18:56:49 +0000,Jose Manuel Tesoro,Unknown,Male,41,1
61923,Sun, 15 Mar 2009 13:53:08 +0000,Moussa Bashir,Unknown,Male,41,1
61928,Sun, 15 Mar 2009 13:54:49 +0000,Moussa Bashir,Unknown,Male,40,1
61933,Sun, 15 Mar 2009 13:54:06 +0000,Moussa Bashir,Male,Male,60,1
61968,Sun, 15 Mar 2009 15:29:32 +0000,Amira Al Hussaini,Unknown,Female,61,2
61970,Sun, 15 Mar 2009 15:30:22 +0000,Amira Al Hussaini,Unknown,Female,22,1
61972,Sun, 15 Mar 2009 15:31:16 +0000,Amira Al Hussaini,Unknown,Female,15,1
61974,Sun, 15 Mar 2009 15:32:11 +0000,Amira Al Hussaini,Unknown,Female,15,1
61976,Sun, 15 Mar 2009 15:33:15 +0000,Amira Al Hussaini,Unknown,Female,40,1
61978,Sun, 15 Mar 2009 15:34:41 +0000,Amira Al Hussaini,Unknown,Female,20,1
61980,Sun, 15 Mar 2009 15:36:10 +0000,Amira Al Hussaini,Unknown,Female,42,1
62007,Sun, 15 Mar 2009 20:31:03 +0000,Moussa Bashir,Neutral,Male,37,1
62013,Sun, 15 Mar 2009 20:30:33 +0000,Moussa Bashir,Unknown,Male,41,1
62035,Sun, 15 Mar 2009 21:53:16 +0000,Amira Al Hussaini,Female,Female,16,1
62037,Sun, 15 Mar 2009 21:54:18 +0000,Amira Al Hussaini,Neutral,Female,42,2
62039,Sun, 15 Mar 2009 21:55:36 +0000,Amira Al Hussaini,Male,Female,50,1
62041,Sun, 15 Mar 2009 22:07:03 +0000,Amira Al Hussaini,Male,Female,40,1
62087,Mon, 16 Mar 2009 03:51:00 +0000,Amira Al Hussaini,Neutral,Female,707,53
62091,Mon, 16 Mar 2009 04:26:20 +0000,Amira Al Hussaini,Neutral,Female,429,38
62191,Mon, 16 Mar 2009 16:23:34 +0000,Amira Al Hussaini,Female,Female,19,1
62194,Mon, 16 Mar 2009 16:25:08 +0000,Amira Al Hussaini,Unknown,Female,50,2
622,Sat, 23 Jul 2005 10:25:12 +0000,Rezwan,Unknown,Male,481,31
62229,Mon, 16 Mar 2009 18:13:55 +0000,Moussa Bashir,Unknown,Male,26,1
62237,Mon, 16 Mar 2009 19:01:08 +0000,Amira Al Hussaini,Unknown,Female,76,1
62239,Mon, 16 Mar 2009 19:02:42 +0000,Amira Al Hussaini,Unknown,Female,70,1
62241,Mon, 16 Mar 2009 19:04:20 +0000,Amira Al Hussaini,Unknown,Female,46,4
62242,Mon, 16 Mar 2009 19:03:38 +0000,Amira Al Hussaini,Unknown,Female,46,4
62244,Mon, 16 Mar 2009 19:05:10 +0000,Amira Al Hussaini,Unknown,Female,24,2
62246,Mon, 16 Mar 2009 19:06:22 +0000,Amira Al Hussaini,Unknown,Female,13,1
62264,Mon, 16 Mar 2009 21:12:35 +0000,Fred Petrossian,Male,Male,40,1
62297,Tue, 17 Mar 2009 00:41:05 +0000,Amira Al Hussaini,Neutral,Female,64,1
62306,Tue, 17 Mar 2009 01:24:24 +0000,Amira Al Hussaini,Neutral,Female,606,30
62317,Tue, 17 Mar 2009 11:56:46 +0000,Lina Ben Mhenni,Male,Female,364,13
62332,Tue, 17 Mar 2009 17:09:24 +0000,Lina Ben Mhenni,Male,Female,442,19
624,Sat, 23 Jul 2005 19:54:10 +0000,Rebecca MacKinnon,Neutral,Female,53,3
62456,Wed, 18 Mar 2009 00:26:19 +0000,Maya Norton,Unknown,Female,55,1
62464,Wed, 18 Mar 2009 00:27:32 +0000,Maya Norton,Unknown,Female,55,1
62472,Wed, 18 Mar 2009 00:25:36 +0000,Maya Norton,Unknown,Female,29,1
